,Octopus Cosy 2024,EDF Heatpump 2024,Price Cap 2024,Agile 2024 Import,Agile 2024 Export
2024-01-01 00:00:00,0.7617999999999999,0.6889,0.8197,0.0925,0.0492
2024-01-01 01:00:00,0.292,0.25129999999999997,0.2862,0.11015000000000001,0.0571
2024-01-01 02:00:00,0.292,0.25129999999999997,0.2862,0.05375,0.03185
2024-01-01 03:00:00,0.292,0.25129999999999997,0.2862,0.0378,0.024700000000000003
2024-01-01 04:00:00,0.1432,0.15130000000000002,0.2862,-0.0006499999999999991,0.00905
2024-01-01 05:00:00,0.1432,0.15130000000000002,0.2862,0.01155,0.01295
2024-01-01 06:00:00,0.1432,0.15130000000000002,0.2862,0.0105,0.0125
2024-01-01 07:00:00,0.292,0.25129999999999997,0.2862,0.0565,0.0331
2024-01-01 08:00:00,0.292,0.25129999999999997,0.2862,0.084,0.0454
2024-01-01 09:00:00,0.292,0.25129999999999997,0.2862,0.12179999999999999,0.0623
2024-01-01 10:00:00,0.292,0.25129999999999997,0.2862,0.1134,0.058550000000000005
2024-01-01 11:00:00,0.292,0.25129999999999997,0.2862,0.1493,0.0746
2024-01-01 12:00:00,0.292,0.25129999999999997,0.2862,0.12285,0.06280000000000001
2024-01-01 13:00:00,0.1432,0.15130000000000002,0.2862,0.16305,0.0808
2024-01-01 14:00:00,0.1432,0.15130000000000002,0.2862,0.14995,0.07495
2024-01-01 15:00:00,0.1432,0.15130000000000002,0.2862,0.147,0.0736
2024-01-01 16:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.33685000000000004,0.15545
2024-01-01 17:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.3381,0.156
2024-01-01 18:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.30385,0.1407
2024-01-01 19:00:00,0.292,0.25129999999999997,0.2862,0.12505,0.0638
2024-01-01 20:00:00,0.292,0.25129999999999997,0.2862,0.1176,0.06045
2024-01-01 21:00:00,0.292,0.25129999999999997,0.2862,0.12369999999999999,0.0632
2024-01-01 22:00:00,0.1432,0.25129999999999997,0.2862,0.06385,0.03635
2024-01-01 23:00:00,0.1432,0.25129999999999997,0.2862,0.02245,0.017849999999999998
2024-01-02 00:00:00,0.7617999999999999,0.6889,0.8197,0.010950000000000001,0.0131
2024-01-02 01:00:00,0.292,0.25129999999999997,0.2862,0.0001,0.00785
2024-01-02 02:00:00,0.292,0.25129999999999997,0.2862,0.01615,0.01505
2024-01-02 03:00:00,0.292,0.25129999999999997,0.2862,0.010049999999999998,0.0123
2024-01-02 04:00:00,0.1432,0.15130000000000002,0.2862,0.0357,0.023799999999999998
2024-01-02 05:00:00,0.1432,0.15130000000000002,0.2862,0.03465,0.0233
2024-01-02 06:00:00,0.1432,0.15130000000000002,0.2862,0.10289999999999999,0.053849999999999995
2024-01-02 07:00:00,0.292,0.25129999999999997,0.2862,0.13505,0.06825
2024-01-02 08:00:00,0.292,0.25129999999999997,0.2862,0.15645,0.07785
2024-01-02 09:00:00,0.292,0.25129999999999997,0.2862,0.17240000000000003,0.08495000000000001
2024-01-02 10:00:00,0.292,0.25129999999999997,0.2862,0.15555,0.07744999999999999
2024-01-02 11:00:00,0.292,0.25129999999999997,0.2862,0.18585000000000002,0.091
2024-01-02 12:00:00,0.292,0.25129999999999997,0.2862,0.18020000000000003,0.08844999999999999
2024-01-02 13:00:00,0.1432,0.15130000000000002,0.2862,0.18614999999999998,0.09115000000000001
2024-01-02 14:00:00,0.1432,0.15130000000000002,0.2862,0.1726,0.08504999999999999
2024-01-02 15:00:00,0.1432,0.15130000000000002,0.2862,0.15475,0.0771
2024-01-02 16:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.3214,0.14855000000000002
2024-01-02 17:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.30345,0.14055
2024-01-02 18:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.2965,0.1374
2024-01-02 19:00:00,0.292,0.25129999999999997,0.2862,0.14775,0.07395
2024-01-02 20:00:00,0.292,0.25129999999999997,0.2862,0.151,0.0754
2024-01-02 21:00:00,0.292,0.25129999999999997,0.2862,0.13724999999999998,0.06925
2024-01-02 22:00:00,0.1432,0.25129999999999997,0.2862,0.1155,0.059500000000000004
2024-01-02 23:00:00,0.1432,0.25129999999999997,0.2862,0.1491,0.07455
2024-01-03 00:00:00,0.7617999999999999,0.6889,0.8197,0.16169999999999998,0.08015
2024-01-03 01:00:00,0.292,0.25129999999999997,0.2862,0.16094999999999998,0.07984999999999999
2024-01-03 02:00:00,0.292,0.25129999999999997,0.2862,0.1506,0.07519999999999999
2024-01-03 03:00:00,0.292,0.25129999999999997,0.2862,0.1531,0.07635
2024-01-03 04:00:00,0.1432,0.15130000000000002,0.2862,0.1391,0.07005
2024-01-03 05:00:00,0.1432,0.15130000000000002,0.2862,0.1558,0.07755
2024-01-03 06:00:00,0.1432,0.15130000000000002,0.2862,0.15605,0.0776
2024-01-03 07:00:00,0.292,0.25129999999999997,0.2862,0.1594,0.07915
2024-01-03 08:00:00,0.292,0.25129999999999997,0.2862,0.15965,0.07925
2024-01-03 09:00:00,0.292,0.25129999999999997,0.2862,0.1618,0.08025
2024-01-03 10:00:00,0.292,0.25129999999999997,0.2862,0.16149999999999998,0.0801
2024-01-03 11:00:00,0.292,0.25129999999999997,0.2862,0.1659,0.08205
2024-01-03 12:00:00,0.292,0.25129999999999997,0.2862,0.16755000000000003,0.0828
2024-01-03 13:00:00,0.1432,0.15130000000000002,0.2862,0.1659,0.0821
2024-01-03 14:00:00,0.1432,0.15130000000000002,0.2862,0.16065,0.0797
2024-01-03 15:00:00,0.1432,0.15130000000000002,0.2862,0.16695000000000002,0.08255000000000001
2024-01-03 16:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.34695,0.16
2024-01-03 17:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.34600000000000003,0.15960000000000002
2024-01-03 18:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.325,0.15015
2024-01-03 19:00:00,0.292,0.25129999999999997,0.2862,0.17145,0.08455
2024-01-03 20:00:00,0.292,0.25129999999999997,0.2862,0.15825,0.07859999999999999
2024-01-03 21:00:00,0.292,0.25129999999999997,0.2862,0.16005,0.07945
2024-01-03 22:00:00,0.1432,0.25129999999999997,0.2862,0.1512,0.07545
2024-01-03 23:00:00,0.1432,0.25129999999999997,0.2862,0.14595,0.07314999999999999
2024-01-04 00:00:00,0.7617999999999999,0.6889,0.8197,0.1497,0.07485
2024-01-04 01:00:00,0.292,0.25129999999999997,0.2862,0.15185,0.07575
2024-01-04 02:00:00,0.292,0.25129999999999997,0.2862,0.14215,0.0714
2024-01-04 03:00:00,0.292,0.25129999999999997,0.2862,0.1367,0.069
2024-01-04 04:00:00,0.1432,0.15130000000000002,0.2862,0.1365,0.0689
2024-01-04 05:00:00,0.1432,0.15130000000000002,0.2862,0.145,0.07275000000000001
2024-01-04 06:00:00,0.1432,0.15130000000000002,0.2862,0.1597,0.0793
2024-01-04 07:00:00,0.292,0.25129999999999997,0.2862,0.16485,0.0816
2024-01-04 08:00:00,0.292,0.25129999999999997,0.2862,0.17905000000000001,0.08789999999999999
2024-01-04 09:00:00,0.292,0.25129999999999997,0.2862,0.19425,0.09475
2024-01-04 10:00:00,0.292,0.25129999999999997,0.2862,0.18785,0.09185
2024-01-04 11:00:00,0.292,0.25129999999999997,0.2862,0.16555,0.08195000000000001
2024-01-04 12:00:00,0.292,0.25129999999999997,0.2862,0.1677,0.08285000000000001
2024-01-04 13:00:00,0.1432,0.15130000000000002,0.2862,0.1789,0.08789999999999999
2024-01-04 14:00:00,0.1432,0.15130000000000002,0.2862,0.19469999999999998,0.0949
2024-01-04 15:00:00,0.1432,0.15130000000000002,0.2862,0.19445,0.09484999999999999
2024-01-04 16:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.3801,0.17485
2024-01-04 17:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.37875,0.17425000000000002
2024-01-04 18:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.359,0.16535
2024-01-04 19:00:00,0.292,0.25129999999999997,0.2862,0.19635000000000002,0.09565
2024-01-04 20:00:00,0.292,0.25129999999999997,0.2862,0.1865,0.09125
2024-01-04 21:00:00,0.292,0.25129999999999997,0.2862,0.17880000000000001,0.08785
2024-01-04 22:00:00,0.1432,0.25129999999999997,0.2862,0.1445,0.0725
2024-01-04 23:00:00,0.1432,0.25129999999999997,0.2862,0.162,0.08035
2024-01-05 00:00:00,0.7617999999999999,0.6889,0.8197,0.17629999999999998,0.0867
2024-01-05 01:00:00,0.292,0.25129999999999997,0.2862,0.16649999999999998,0.0823
2024-01-05 02:00:00,0.292,0.25129999999999997,0.2862,0.1575,0.0783
2024-01-05 03:00:00,0.292,0.25129999999999997,0.2862,0.15045,0.07515
2024-01-05 04:00:00,0.1432,0.15130000000000002,0.2862,0.15,0.075
2024-01-05 05:00:00,0.1432,0.15130000000000002,0.2862,0.1533,0.07640000000000001
2024-01-05 06:00:00,0.1432,0.15130000000000002,0.2862,0.16674999999999998,0.08245000000000001
2024-01-05 07:00:00,0.292,0.25129999999999997,0.2862,0.1741,0.0857
2024-01-05 08:00:00,0.292,0.25129999999999997,0.2862,0.19644999999999999,0.09574999999999999
2024-01-05 09:00:00,0.292,0.25129999999999997,0.2862,0.1932,0.0943
2024-01-05 10:00:00,0.292,0.25129999999999997,0.2862,0.1925,0.09394999999999999
2024-01-05 11:00:00,0.292,0.25129999999999997,0.2862,0.1743,0.0858
2024-01-05 12:00:00,0.292,0.25129999999999997,0.2862,0.17145,0.08455
2024-01-05 13:00:00,0.1432,0.15130000000000002,0.2862,0.1745,0.0859
2024-01-05 14:00:00,0.1432,0.15130000000000002,0.2862,0.18575,0.09095
2024-01-05 15:00:00,0.1432,0.15130000000000002,0.2862,0.18989999999999999,0.0928
2024-01-05 16:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.342,0.1578
2024-01-05 17:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.35595,0.16405
2024-01-05 18:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.34725,0.16015000000000001
2024-01-05 19:00:00,0.292,0.25129999999999997,0.2862,0.1869,0.09144999999999999
2024-01-05 20:00:00,0.292,0.25129999999999997,0.2862,0.17725000000000002,0.08710000000000001
2024-01-05 21:00:00,0.292,0.25129999999999997,0.2862,0.17850000000000002,0.0877
2024-01-05 22:00:00,0.1432,0.25129999999999997,0.2862,0.1636,0.08105000000000001
2024-01-05 23:00:00,0.1432,0.25129999999999997,0.2862,0.1659,0.08205
2024-01-06 00:00:00,0.7617999999999999,0.6889,0.8197,0.20355,0.09895
2024-01-06 01:00:00,0.292,0.25129999999999997,0.2862,0.1827,0.08960000000000001
2024-01-06 02:00:00,0.292,0.25129999999999997,0.2862,0.16219999999999998,0.08045
2024-01-06 03:00:00,0.292,0.25129999999999997,0.2862,0.15460000000000002,0.077
2024-01-06 04:00:00,0.1432,0.15130000000000002,0.2862,0.15460000000000002,0.077
2024-01-06 05:00:00,0.1432,0.15130000000000002,0.2862,0.15425,0.07685
2024-01-06 06:00:00,0.1432,0.15130000000000002,0.2862,0.15595,0.0776
2024-01-06 07:00:00,0.292,0.25129999999999997,0.2862,0.172,0.0848
2024-01-06 08:00:00,0.292,0.25129999999999997,0.2862,0.1748,0.08605
2024-01-06 09:00:00,0.292,0.25129999999999997,0.2862,0.17859999999999998,0.08774999999999998
2024-01-06 10:00:00,0.292,0.25129999999999997,0.2862,0.18375,0.09005
2024-01-06 11:00:00,0.292,0.25129999999999997,0.2862,0.19195,0.09369999999999999
2024-01-06 12:00:00,0.292,0.25129999999999997,0.2862,0.1848,0.09050000000000001
2024-01-06 13:00:00,0.1432,0.15130000000000002,0.2862,0.1765,0.08684999999999998
2024-01-06 14:00:00,0.1432,0.15130000000000002,0.2862,0.1659,0.08205
2024-01-06 15:00:00,0.1432,0.15130000000000002,0.2862,0.18975,0.09269999999999999
2024-01-06 16:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.35445,0.16335
2024-01-06 17:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.36645000000000005,0.16875
2024-01-06 18:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.3675,0.16920000000000002
2024-01-06 19:00:00,0.292,0.25129999999999997,0.2862,0.19215,0.09380000000000001
2024-01-06 20:00:00,0.292,0.25129999999999997,0.2862,0.19005,0.0929
2024-01-06 21:00:00,0.292,0.25129999999999997,0.2862,0.1889,0.09234999999999999
2024-01-06 22:00:00,0.1432,0.25129999999999997,0.2862,0.17955,0.08815
2024-01-06 23:00:00,0.1432,0.25129999999999997,0.2862,0.16390000000000002,0.0812
2024-01-07 00:00:00,0.7617999999999999,0.6889,0.8197,0.1685,0.08324999999999999
2024-01-07 01:00:00,0.292,0.25129999999999997,0.2862,0.17554999999999998,0.0864
2024-01-07 02:00:00,0.292,0.25129999999999997,0.2862,0.1516,0.07564999999999998
2024-01-07 03:00:00,0.292,0.25129999999999997,0.2862,0.15025,0.07505
2024-01-07 04:00:00,0.1432,0.15130000000000002,0.2862,0.1411,0.071
2024-01-07 05:00:00,0.1432,0.15130000000000002,0.2862,0.15045,0.07515
2024-01-07 06:00:00,0.1432,0.15130000000000002,0.2862,0.15685000000000002,0.078
2024-01-07 07:00:00,0.292,0.25129999999999997,0.2862,0.17165,0.08465
2024-01-07 08:00:00,0.292,0.25129999999999997,0.2862,0.18375,0.09004999999999999
2024-01-07 09:00:00,0.292,0.25129999999999997,0.2862,0.17200000000000004,0.0848
2024-01-07 10:00:00,0.292,0.25129999999999997,0.2862,0.17515,0.08620000000000001
2024-01-07 11:00:00,0.292,0.25129999999999997,0.2862,0.17,0.0839
2024-01-07 12:00:00,0.292,0.25129999999999997,0.2862,0.19625,0.09565
2024-01-07 13:00:00,0.1432,0.15130000000000002,0.2862,0.20579999999999998,0.09995
2024-01-07 14:00:00,0.1432,0.15130000000000002,0.2862,0.18059999999999998,0.08864999999999998
2024-01-07 15:00:00,0.1432,0.15130000000000002,0.2862,0.19510000000000002,0.0951
2024-01-07 16:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.36540000000000006,0.16824999999999998
2024-01-07 17:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.36845,0.16965
2024-01-07 18:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.35625,0.1642
2024-01-07 19:00:00,0.292,0.25129999999999997,0.2862,0.19385000000000002,0.09455
2024-01-07 20:00:00,0.292,0.25129999999999997,0.2862,0.1826,0.08955
2024-01-07 21:00:00,0.292,0.25129999999999997,0.2862,0.18015,0.08845
2024-01-07 22:00:00,0.1432,0.25129999999999997,0.2862,0.1598,0.07934999999999999
2024-01-07 23:00:00,0.1432,0.25129999999999997,0.2862,0.17115000000000002,0.08445
2024-01-08 00:00:00,0.7617999999999999,0.6889,0.8197,0.17079999999999998,0.0843
2024-01-08 01:00:00,0.292,0.25129999999999997,0.2862,0.16704999999999998,0.08254999999999998
2024-01-08 02:00:00,0.292,0.25129999999999997,0.2862,0.1641,0.08125
2024-01-08 03:00:00,0.292,0.25129999999999997,0.2862,0.1572,0.07814999999999998
2024-01-08 04:00:00,0.1432,0.15130000000000002,0.2862,0.15845,0.07875
2024-01-08 05:00:00,0.1432,0.15130000000000002,0.2862,0.15960000000000002,0.07925
2024-01-08 06:00:00,0.1432,0.15130000000000002,0.2862,0.18215,0.08934999999999998
2024-01-08 07:00:00,0.292,0.25129999999999997,0.2862,0.20045000000000002,0.0975
2024-01-08 08:00:00,0.292,0.25129999999999997,0.2862,0.19949999999999998,0.0971
2024-01-08 09:00:00,0.292,0.25129999999999997,0.2862,0.1955,0.0953
2024-01-08 10:00:00,0.292,0.25129999999999997,0.2862,0.1864,0.09119999999999999
2024-01-08 11:00:00,0.292,0.25129999999999997,0.2862,0.16905,0.08344999999999998
2024-01-08 12:00:00,0.292,0.25129999999999997,0.2862,0.17585,0.08654999999999999
2024-01-08 13:00:00,0.1432,0.15130000000000002,0.2862,0.1827,0.08955
2024-01-08 14:00:00,0.1432,0.15130000000000002,0.2862,0.1892,0.0925
2024-01-08 15:00:00,0.1432,0.15130000000000002,0.2862,0.21525,0.10414999999999999
2024-01-08 16:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.38555,0.17729999999999996
2024-01-08 17:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.37065,0.17060000000000003
2024-01-08 18:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.36290000000000006,0.1671
2024-01-08 19:00:00,0.292,0.25129999999999997,0.2862,0.18985,0.09275
2024-01-08 20:00:00,0.292,0.25129999999999997,0.2862,0.18265,0.08960000000000001
2024-01-08 21:00:00,0.292,0.25129999999999997,0.2862,0.1728,0.08515
2024-01-08 22:00:00,0.1432,0.25129999999999997,0.2862,0.16065,0.07975
2024-01-08 23:00:00,0.1432,0.25129999999999997,0.2862,0.14625,0.0733
2024-01-09 00:00:00,0.7617999999999999,0.6889,0.8197,0.14825,0.0742
2024-01-09 01:00:00,0.292,0.25129999999999997,0.2862,0.14845,0.07429999999999999
2024-01-09 02:00:00,0.292,0.25129999999999997,0.2862,0.14765,0.0739
2024-01-09 03:00:00,0.292,0.25129999999999997,0.2862,0.1447,0.07255
2024-01-09 04:00:00,0.1432,0.15130000000000002,0.2862,0.1507,0.07525
2024-01-09 05:00:00,0.1432,0.15130000000000002,0.2862,0.147,0.0736
2024-01-09 06:00:00,0.1432,0.15130000000000002,0.2862,0.15225,0.07595
2024-01-09 07:00:00,0.292,0.25129999999999997,0.2862,0.20055,0.09755000000000001
2024-01-09 08:00:00,0.292,0.25129999999999997,0.2862,0.21100000000000002,0.10225
2024-01-09 09:00:00,0.292,0.25129999999999997,0.2862,0.18985,0.0928
2024-01-09 10:00:00,0.292,0.25129999999999997,0.2862,0.1848,0.09054999999999999
2024-01-09 11:00:00,0.292,0.25129999999999997,0.2862,0.17785,0.08745000000000001
2024-01-09 12:00:00,0.292,0.25129999999999997,0.2862,0.1751,0.0862
2024-01-09 13:00:00,0.1432,0.15130000000000002,0.2862,0.1784,0.08765
2024-01-09 14:00:00,0.1432,0.15130000000000002,0.2862,0.19394999999999998,0.0946
2024-01-09 15:00:00,0.1432,0.15130000000000002,0.2862,0.20725000000000002,0.10060000000000001
2024-01-09 16:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.3918,0.18005
2024-01-09 17:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.3734,0.17185000000000003
2024-01-09 18:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.38439999999999996,0.17679999999999998
2024-01-09 19:00:00,0.292,0.25129999999999997,0.2862,0.21755,0.1052
2024-01-09 20:00:00,0.292,0.25129999999999997,0.2862,0.1869,0.09144999999999999
2024-01-09 21:00:00,0.292,0.25129999999999997,0.2862,0.17125,0.08445
2024-01-09 22:00:00,0.1432,0.25129999999999997,0.2862,0.15825,0.0786
2024-01-09 23:00:00,0.1432,0.25129999999999997,0.2862,0.14315,0.07185000000000001
2024-01-10 00:00:00,0.7617999999999999,0.6889,0.8197,0.15234999999999999,0.076
2024-01-10 01:00:00,0.292,0.25129999999999997,0.2862,0.14585,0.0731
2024-01-10 02:00:00,0.292,0.25129999999999997,0.2862,0.1432,0.0719
2024-01-10 03:00:00,0.292,0.25129999999999997,0.2862,0.1425,0.07155
2024-01-10 04:00:00,0.1432,0.15130000000000002,0.2862,0.14535,0.07285
2024-01-10 05:00:00,0.1432,0.15130000000000002,0.2862,0.14195,0.07135
2024-01-10 06:00:00,0.1432,0.15130000000000002,0.2862,0.17850000000000002,0.0877
2024-01-10 07:00:00,0.292,0.25129999999999997,0.2862,0.2329,0.11205
2024-01-10 08:00:00,0.292,0.25129999999999997,0.2862,0.2373,0.11405
2024-01-10 09:00:00,0.292,0.25129999999999997,0.2862,0.21105000000000002,0.10225
2024-01-10 10:00:00,0.292,0.25129999999999997,0.2862,0.20370000000000002,0.09895
2024-01-10 11:00:00,0.292,0.25129999999999997,0.2862,0.20265,0.09849999999999999
2024-01-10 12:00:00,0.292,0.25129999999999997,0.2862,0.1953,0.09519999999999999
2024-01-10 13:00:00,0.1432,0.15130000000000002,0.2862,0.17995,0.08835000000000001
2024-01-10 14:00:00,0.1432,0.15130000000000002,0.2862,0.21,0.1018
2024-01-10 15:00:00,0.1432,0.15130000000000002,0.2862,0.23595,0.1134
2024-01-10 16:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.39625,0.1821
2024-01-10 17:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.39175,0.18005000000000002
2024-01-10 18:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.38880000000000003,0.17869999999999997
2024-01-10 19:00:00,0.292,0.25129999999999997,0.2862,0.22450000000000003,0.10830000000000001
2024-01-10 20:00:00,0.292,0.25129999999999997,0.2862,0.19425,0.09475
2024-01-10 21:00:00,0.292,0.25129999999999997,0.2862,0.19770000000000004,0.09630000000000001
2024-01-10 22:00:00,0.1432,0.25129999999999997,0.2862,0.16140000000000002,0.08005000000000001
2024-01-10 23:00:00,0.1432,0.25129999999999997,0.2862,0.16570000000000001,0.08195000000000001
2024-01-11 00:00:00,0.7617999999999999,0.6889,0.8197,0.1547,0.07705000000000001
2024-01-11 01:00:00,0.292,0.25129999999999997,0.2862,0.15109999999999998,0.07545
2024-01-11 02:00:00,0.292,0.25129999999999997,0.2862,0.14995,0.07495
2024-01-11 03:00:00,0.292,0.25129999999999997,0.2862,0.1515,0.07564999999999998
2024-01-11 04:00:00,0.1432,0.15130000000000002,0.2862,0.15130000000000002,0.07554999999999999
2024-01-11 05:00:00,0.1432,0.15130000000000002,0.2862,0.15645,0.07785
2024-01-11 06:00:00,0.1432,0.15130000000000002,0.2862,0.19615,0.0956
2024-01-11 07:00:00,0.292,0.25129999999999997,0.2862,0.2352,0.11305
2024-01-11 08:00:00,0.292,0.25129999999999997,0.2862,0.21,0.1018
2024-01-11 09:00:00,0.292,0.25129999999999997,0.2862,0.21020000000000003,0.10189999999999999
2024-01-11 10:00:00,0.292,0.25129999999999997,0.2862,0.19760000000000003,0.09625
2024-01-11 11:00:00,0.292,0.25129999999999997,0.2862,0.1809,0.08875
2024-01-11 12:00:00,0.292,0.25129999999999997,0.2862,0.18545,0.09085000000000001
2024-01-11 13:00:00,0.1432,0.15130000000000002,0.2862,0.18719999999999998,0.0916
2024-01-11 14:00:00,0.1432,0.15130000000000002,0.2862,0.20559999999999998,0.0998
2024-01-11 15:00:00,0.1432,0.15130000000000002,0.2862,0.20895,0.10135
2024-01-11 16:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.37725000000000003,0.17354999999999998
2024-01-11 17:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.3899,0.17925000000000002
2024-01-11 18:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.37215000000000004,0.17130000000000004
2024-01-11 19:00:00,0.292,0.25129999999999997,0.2862,0.21545000000000003,0.10425000000000001
2024-01-11 20:00:00,0.292,0.25129999999999997,0.2862,0.20045000000000002,0.09755000000000001
2024-01-11 21:00:00,0.292,0.25129999999999997,0.2862,0.1826,0.0895
2024-01-11 22:00:00,0.1432,0.25129999999999997,0.2862,0.1578,0.07845
2024-01-11 23:00:00,0.1432,0.25129999999999997,0.2862,0.14625,0.07325
2024-01-12 00:00:00,0.7617999999999999,0.6889,0.8197,0.1432,0.0719
2024-01-12 01:00:00,0.292,0.25129999999999997,0.2862,0.1448,0.0726
2024-01-12 02:00:00,0.292,0.25129999999999997,0.2862,0.14279999999999998,0.07175
2024-01-12 03:00:00,0.292,0.25129999999999997,0.2862,0.14279999999999998,0.0717
2024-01-12 04:00:00,0.1432,0.15130000000000002,0.2862,0.14550000000000002,0.0729
2024-01-12 05:00:00,0.1432,0.15130000000000002,0.2862,0.1434,0.07200000000000001
2024-01-12 06:00:00,0.1432,0.15130000000000002,0.2862,0.1884,0.09210000000000002
2024-01-12 07:00:00,0.292,0.25129999999999997,0.2862,0.2354,0.11320000000000001
2024-01-12 08:00:00,0.292,0.25129999999999997,0.2862,0.2378,0.11425
2024-01-12 09:00:00,0.292,0.25129999999999997,0.2862,0.22394999999999998,0.10805
2024-01-12 10:00:00,0.292,0.25129999999999997,0.2862,0.20955,0.1016
2024-01-12 11:00:00,0.292,0.25129999999999997,0.2862,0.19805,0.09645
2024-01-12 12:00:00,0.292,0.25129999999999997,0.2862,0.1932,0.0943
2024-01-12 13:00:00,0.1432,0.15130000000000002,0.2862,0.185,0.09065
2024-01-12 14:00:00,0.1432,0.15130000000000002,0.2862,0.1955,0.0953
2024-01-12 15:00:00,0.1432,0.15130000000000002,0.2862,0.20809999999999998,0.10095000000000001
2024-01-12 16:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.3591,0.16545
2024-01-12 17:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.3465,0.1598
2024-01-12 18:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.3444,0.15885000000000002
2024-01-12 19:00:00,0.292,0.25129999999999997,0.2862,0.1957,0.09539999999999998
2024-01-12 20:00:00,0.292,0.25129999999999997,0.2862,0.18100000000000002,0.0888
2024-01-12 21:00:00,0.292,0.25129999999999997,0.2862,0.1661,0.08215
2024-01-12 22:00:00,0.1432,0.25129999999999997,0.2862,0.1491,0.0745
2024-01-12 23:00:00,0.1432,0.25129999999999997,0.2862,0.1723,0.08495000000000001
2024-01-13 00:00:00,0.7617999999999999,0.6889,0.8197,0.16255,0.08055
2024-01-13 01:00:00,0.292,0.25129999999999997,0.2862,0.15414999999999998,0.0768
2024-01-13 02:00:00,0.292,0.25129999999999997,0.2862,0.14489999999999997,0.07265
2024-01-13 03:00:00,0.292,0.25129999999999997,0.2862,0.14145,0.0711
2024-01-13 04:00:00,0.1432,0.15130000000000002,0.2862,0.13755,0.06935000000000001
2024-01-13 05:00:00,0.1432,0.15130000000000002,0.2862,0.14805,0.07404999999999999
2024-01-13 06:00:00,0.1432,0.15130000000000002,0.2862,0.1487,0.07435
2024-01-13 07:00:00,0.292,0.25129999999999997,0.2862,0.16219999999999998,0.08040000000000001
2024-01-13 08:00:00,0.292,0.25129999999999997,0.2862,0.1788,0.08785
2024-01-13 09:00:00,0.292,0.25129999999999997,0.2862,0.18594999999999998,0.091
2024-01-13 10:00:00,0.292,0.25129999999999997,0.2862,0.17595,0.08655000000000002
2024-01-13 11:00:00,0.292,0.25129999999999997,0.2862,0.14029999999999998,0.0706
2024-01-13 12:00:00,0.292,0.25129999999999997,0.2862,0.14154999999999998,0.07115
2024-01-13 13:00:00,0.1432,0.15130000000000002,0.2862,0.1426,0.07164999999999999
2024-01-13 14:00:00,0.1432,0.15130000000000002,0.2862,0.147,0.0736
2024-01-13 15:00:00,0.1432,0.15130000000000002,0.2862,0.1643,0.0814
2024-01-13 16:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.35174999999999995,0.16215
2024-01-13 17:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.3528,0.16260000000000002
2024-01-13 18:00:00,0.43810000000000004,0.25129999999999997,0.2862,0.3336,0.15405
2024-01-13 19:00:00,0.292,0.25129999999999997,0.2862,0.19765,0.09625
2024-01-13 20:00:00,0.292,0.25129999999999997,0.2862,0.168,0.083
2024-01-13 21:00:00,0.292,0.25129999999999997,0.2862,0.1638,0.08109999999999999
2024-01-13 22:00:00,0.1432,0.25129999999999997,0.2862,0.15245,0.07605
2024-01-13 23:00:00,0.1432,0.25129999999999997,0.2862,0.16225,0.08039999999999999
2024-01-14 00:00:00,0.7617999999999999,0.6889,0.8197,0.16140000000000002,0.08005
2024-01-14 01:00:00,0.292,0.25129999999999997,0.2862,0.16820000000000002,0.08305
